,PcEcPc,liEcPc,temperature,conductivity,PI_uncertainty,upper_confidance,lower_confidance
0,0.0994548157938212,0.0997014925373134,-30.0,0.001447818039438053,0.000974907721501027,0.0019328219100800247,0.0009579141885789977
1,0.108610267635883,0.0997014925373134,-30.0,0.0014444460401098018,0.000974907721501027,0.0019298164651272375,0.0009549087436262105
2,0.1177657194779448,0.0997014925373134,-30.0,0.0014412118042505958,0.000974907721501027,0.001926928433395521,0.0009520207118944939
3,0.1269211713200066,0.0997014925373134,-30.0,0.001438111496990798,0.000974907721501027,0.0019241551514187737,0.0009492474299177467
4,0.1360766231620684,0.0997014925373134,-30.0,0.0014351227893216014,0.000974907721501027,0.0019214939557308953,0.0009465862342298683
5,0.1452320750041301,0.0997014925373134,-30.0,0.0014322574607199979,0.000974907721501027,0.001918942182865784,0.000944034461364757
6,0.1543875268461919,0.0997014925373134,-30.0,0.0014295394099646062,0.000974907721501027,0.0019164971693573394,0.0009415894478563124
7,0.1635429786882537,0.0997014925373134,-30.0,0.0014269273014173233,0.000974907721501027,0.0019141562517394606,0.0009392485302384336
8,0.1726984305303155,0.0997014925373134,-30.0,0.0014244299463020062,0.000974907721501027,0.0019119167665460459,0.0009370090450450189
9,0.1818538823723773,0.0997014925373134,-30.0,0.0014220428676474447,0.000974907721501027,0.0019097760503109947,0.0009348683288099677
10,0.1910093342144391,0.0997014925373134,-30.0,0.0014197658049002635,0.000974907721501027,0.001907731439568206,0.000932823718067179
11,0.2001647860565009,0.0997014925373134,-30.0,0.001417594139839915,0.000974907721501027,0.0019057802708515787,0.0009308725493505517
12,0.2093202378985627,0.0997014925373134,-30.0,0.0014155234682641535,0.000974907721501027,0.0019039198806950122,0.0009290121591939851
13,0.2184756897406245,0.0997014925373134,-30.0,0.0014135532471448906,0.000974907721501027,0.0019021476056324048,0.0009272398841313778
14,0.2276311415826863,0.0997014925373134,-30.0,0.0014116819175461624,0.000974907721501027,0.0019004607821976561,0.0009255530606966291
15,0.2367865934247481,0.0997014925373134,-30.0,0.0014099009195074077,0.000974907721501027,0.001898856746924665,0.0009239490254236379
16,0.2459420452668098,0.0997014925373134,-30.0,0.0014082142827961616,0.000974907721501027,0.0018973328363473302,0.0009224251148463032
17,0.2550974971088716,0.0997014925373134,-30.0,0.001406616341804323,0.000974907721501027,0.0018958863869995507,0.0009209786654985237
18,0.2642529489509334,0.0997014925373134,-30.0,0.0014051011150217028,0.000974907721501027,0.0018945147354152256,0.0009196070139141986
19,0.2734084007929952,0.0997014925373134,-30.0,0.0014036680523630432,0.000974907721501027,0.0018932152181282543,0.0009183074966272273
20,0.282563852635057,0.0997014925373134,-30.0,0.0014023214261259208,0.000974907721501027,0.0018919851716725352,0.0009170774501715082
21,0.2917193044771188,0.0997014925373134,-30.0,0.0014010472847576939,0.000974907721501027,0.0018908219325819676,0.0009159142110809406
22,0.3008747563191806,0.0997014925373134,-30.0,0.0013998447285510083,0.000974907721501027,0.0018897228373904505,0.0009148151158894235
23,0.3100302081612424,0.0997014925373134,-30.0,0.0013987215119912765,0.000974907721501027,0.0018886852226318827,0.0009137775011308557
24,0.3191856600033042,0.0997014925373134,-30.0,0.0013976629761381402,0.000974907721501027,0.0018877064248401635,0.0009127987033391365
25,0.3283411118453659,0.0997014925373134,-30.0,0.0013966676659785558,0.000974907721501027,0.0018867837805491916,0.0009118760590481646
26,0.3374965636874277,0.0997014925373134,-30.0,0.0013957310398768927,0.000974907721501027,0.0018859146262928661,0.0009110069047918391
27,0.3466520155294895,0.0997014925373134,-30.0,0.0013948565419114553,0.000974907721501027,0.0018850962986050861,0.0009101885771040591
28,0.3558074673715513,0.0997014925373134,-30.0,0.0013940387395917572,0.000974907721501027,0.0018843261340197506,0.0009094184125187236
29,0.3649629192136131,0.0997014925373134,-30.0,0.00139327797975441,0.000974907721501027,0.0018836014690707583,0.0009086937475697313
30,0.3741183710556749,0.0997014925373134,-30.0,0.0013925636328190156,0.000974907721501027,0.0018829196402920085,0.0009080119187909815
31,0.3832738228977367,0.0997014925373134,-30.0,0.0013918990576827677,0.000974907721501027,0.0018822779842174002,0.0009073702627163732
32,0.3924292747397985,0.0997014925373134,-30.0,0.001391279954300585,0.000974907721501027,0.0018816738373808321,0.0009067661158798051
33,0.4015847265818603,0.0997014925373134,-30.0,0.0013907014984461505,0.000974907721501027,0.0018811045363162037,0.0009061968148151767
34,0.4107401784239221,0.0997014925373134,-30.0,0.0013901607322681568,0.000974907721501027,0.0018805674175574134,0.0009056596960563864
35,0.4198956302659838,0.0997014925373134,-30.0,0.0013896533907661638,0.000974907721501027,0.0018800598176383606,0.0009051520961373336
36,0.4290510821080456,0.0997014925373134,-30.0,0.0013891838876603857,0.000974907721501027,0.0018795790730929442,0.0009046713515919172
37,0.4382065339501074,0.0997014925373134,-30.0,0.0013887445047832396,0.000974907721501027,0.0018791225204550632,0.0009042147989540361
38,0.4473619857921692,0.0997014925373134,-30.0,0.0013883229932638787,0.000974907721501027,0.0018786874962586164,0.0009037797747575894
39,0.456517437634231,0.0997014925373134,-30.0,0.0013879380111052415,0.000974907721501027,0.0018782713370375033,0.0009033636155364763
40,0.4656728894762928,0.0997014925373134,-30.0,0.0013875772179577717,0.000974907721501027,0.0018778713793256223,0.0009029636578245953
41,0.4748283413183546,0.0997014925373134,-30.0,0.0013872338245986202,0.000974907721501027,0.0018774849596568726,0.0009025772381558456
42,0.4839837931604164,0.0997014925373134,-30.0,0.0013869037323770734,0.000974907721501027,0.0018771094145651535,0.0009022016930641265
43,0.4931392450024782,0.0997014925373134,-30.0,0.0013865866254122979,0.000974907721501027,0.0018767420805843637,0.0009018343590833366
44,0.50229469684454,0.0997014925373134,-30.0,0.001386282039134978,0.000974907721501027,0.0018763802942484023,0.0009014725727473753
45,0.5114501486866018,0.0997014925373134,-30.0,0.0013859831992288994,0.000974907721501027,0.0018760213920911682,0.0009011136705901412
46,0.5206056005286636,0.0997014925373134,-30.0,0.0013856895057995449,0.000974907721501027,0.0018756627106465604,0.0009007549891455334
47,0.5297610523707253,0.0997014925373134,-30.0,0.0013853950037554094,0.000974907721501027,0.001875301586448478,0.0009003938649474509
48,0.5389165042127871,0.0997014925373134,-30.0,0.0013850966121765626,0.000974907721501027,0.0018749353560308197,0.0009000276345297927
49,0.5480719560548489,0.0997014925373134,-30.0,0.0013848004801544729,0.000974907721501027,0.001874561355927485,0.000899653634426458
50,0.5572274078969107,0.0997014925373134,-30.0,0.0013845023983252592,0.000974907721501027,0.0018741769226723725,0.0008992692011713455
