,PcEcPc,liEcPc,temperature,conductivity,PI_uncertainty,upper_confidance,lower_confidance
0,0.0994548157938212,0.0997014925373134,20.0,0.00390683868618737,0.003089591992247216,0.005460953275616282,0.002371361283369066
1,0.108610267635883,0.0997014925373134,20.0,0.003914486796131801,0.003089591992247216,0.00546859419831992,0.002379002206072704
2,0.1177657194779448,0.0997014925373134,20.0,0.003921986555984302,0.003089591992247216,0.005476033529322675,0.002386441537075459
3,0.1269211713200066,0.0997014925373134,20.0,0.003929307211800561,0.003089591992247216,0.005483270676367949,0.002393678684120733
4,0.1360766231620684,0.0997014925373134,20.0,0.003936455609459872,0.003089591992247216,0.005490305047199141,0.0024007130549519255
5,0.1452320750041301,0.0997014925373134,20.0,0.003943445745355673,0.003089591992247216,0.0054971360495596555,0.0024075440573124397
6,0.1543875268461919,0.0997014925373134,20.0,0.0039502263671104265,0.003089591992247216,0.005503763091192889,0.0024141710989456734
7,0.1635429786882537,0.0997014925373134,20.0,0.003956832768128615,0.003089591992247216,0.005510185579842247,0.002420593587595031
8,0.1726984305303155,0.0997014925373134,20.0,0.003963257137886765,0.003089591992247216,0.005516402923251129,0.0024268109310039135
9,0.1818538823723773,0.0997014925373134,20.0,0.00396948899459809,0.003089591992247216,0.005522414529162936,0.0024328225369157205
10,0.1910093342144391,0.0997014925373134,20.0,0.003975536039106909,0.003089591992247216,0.0055282198053210685,0.0024386278130738527
11,0.2001647860565009,0.0997014925373134,20.0,0.003981409629376414,0.003089591992247216,0.00553381815946893,0.0024442261672217138
12,0.2093202378985627,0.0997014925373134,20.0,0.003987116496092065,0.003089591992247216,0.0055392089993499165,0.0024496170071027007
13,0.2184756897406245,0.0997014925373134,20.0,0.0039926265952918965,0.003089591992247216,0.005544391732707436,0.0024547997404602197
14,0.2276311415826863,0.0997014925373134,20.0,0.003997921956360128,0.003089591992247216,0.005549365767284884,0.002459773775037668
15,0.2367865934247481,0.0997014925373134,20.0,0.004003020424633412,0.003089591992247216,0.005554130510825664,0.002464538518578448
16,0.2459420452668098,0.0997014925373134,20.0,0.004007939523141367,0.003089591992247216,0.005558685371073177,0.0024690933788259614
17,0.2550974971088716,0.0997014925373134,20.0,0.0040126659503353585,0.003089591992247216,0.005563029755770824,0.0024734377635236083
18,0.2642529489509334,0.0997014925373134,20.0,0.004017180055344665,0.003089591992247216,0.005567163072662006,0.00247757108041479
19,0.2734084007929952,0.0997014925373134,20.0,0.004021499238392644,0.003089591992247216,0.005571084729490125,0.002481492737242909
20,0.282563852635057,0.0997014925373134,20.0,0.004025628951251822,0.003089591992247216,0.005574794133998581,0.0024852021417513656
21,0.2917193044771188,0.0997014925373134,20.0,0.004029574140365942,0.003089591992247216,0.0055782906939307745,0.0024886987016835586
22,0.3008747563191806,0.0997014925373134,20.0,0.0040332921001823546,0.003089591992247216,0.005581573817030109,0.002491981824782893
23,0.3100302081612424,0.0997014925373134,20.0,0.004036814999623438,0.003089591992247216,0.005584642911039983,0.002495050918792767
24,0.3191856600033042,0.0997014925373134,20.0,0.004040116074849278,0.003089591992247216,0.0055874973837038,0.002497905391456584
25,0.3283411118453659,0.0997014925373134,20.0,0.004043210237439895,0.003089591992247216,0.00559013664276496,0.002500544650517744
26,0.3374965636874277,0.0997014925373134,20.0,0.00404609471908849,0.003089591992247216,0.005592560095966864,0.002502968103719648
27,0.3466520155294895,0.0997014925373134,20.0,0.004048767162870528,0.003089591992247216,0.005594767151052913,0.002505175158805697
28,0.3558074673715513,0.0997014925373134,20.0,0.004051210420874224,0.003089591992247216,0.005596757215766507,0.002507165223519291
29,0.3649629192136131,0.0997014925373134,20.0,0.004053461031705903,0.003089591992247216,0.00559852969785105,0.002508937705603834
30,0.3741183710556749,0.0997014925373134,20.0,0.004055496391026412,0.003089591992247216,0.005600084005049941,0.0025104920128027255
31,0.3832738228977367,0.0997014925373134,20.0,0.004057316028865464,0.003089591992247216,0.005601419545106582,0.0025118275528593663
