,PcEcPc,liEcPc,temperature,conductivity,PI_uncertainty,upper_confidance,lower_confidance
0,0.0994548157938212,0.0997014925373134,50.0,0.00543947203556833,0.0050120462503031905,0.007958712553564139,0.002946666303260948
1,0.108610267635883,0.0997014925373134,50.0,0.0054571338668905345,0.0050120462503031905,0.00797458549664264,0.002962539246339449
2,0.1177657194779448,0.0997014925373134,50.0,0.005474438945455559,0.0050120462503031905,0.007990090844100841,0.002978044593797651
3,0.1269211713200066,0.0997014925373134,50.0,0.0054912333887329225,0.0050120462503031905,0.008005227245076636,0.0029931809947734457
4,0.1360766231620684,0.0997014925373134,50.0,0.005507627652047742,0.005012046250303191,0.008019993348707913,0.0030079470984047214
5,0.1452320750041301,0.0997014925373134,50.0,0.005523570064427259,0.005012046250303191,0.008034387804132563,0.0030223415538293717
6,0.1543875268461919,0.0997014925373134,50.0,0.005539032194979742,0.005012046250303191,0.008048409260488477,0.003036363010185286
7,0.1635429786882537,0.0997014925373134,50.0,0.0055540660737146575,0.0050120462503031905,0.008062056366913548,0.0030500101166103574
8,0.1726984305303155,0.0997014925373134,50.0,0.005568636315512644,0.005012046250303191,0.008075327772545667,0.003063281522242475
9,0.1818538823723773,0.0997014925373134,50.0,0.005582774287846027,0.0050120462503031905,0.00808822212652272,0.0030761758762195297
10,0.1910093342144391,0.0997014925373134,50.0,0.0055964751178214575,0.005012046250303191,0.008100738077982603,0.0030886918276794113
11,0.2001647860565009,0.0997014925373134,50.0,0.0056097470810765665,0.0050120462503031905,0.008112874276063204,0.003100828025760014
12,0.2093202378985627,0.0997014925373134,50.0,0.0056225715412428845,0.0050120462503031905,0.008124629369902417,0.0031125831195992267
13,0.2184756897406245,0.0997014925373134,50.0,0.0056349389014874055,0.0050120462503031905,0.00813600200863813,0.0031239557583349394
14,0.2276311415826863,0.0997014925373134,50.0,0.005646837431819055,0.0050120462503031905,0.008146990841408235,0.003134944591105044
15,0.2367865934247481,0.0997014925373134,50.0,0.005658334388317197,0.00501204625030319,0.008157594517350621,0.0031455482670474317
16,0.2459420452668098,0.0997014925373134,50.0,0.005669378322183307,0.00501204625030319,0.008167811685603182,0.0031557654352999927
17,0.2550974971088716,0.0997014925373134,50.0,0.005679996157184498,0.00501204625030319,0.008177640995303808,0.0031655947450006184
18,0.2642529489509334,0.0997014925373134,50.0,0.005690163164337178,0.0050120462503031905,0.008187081095590389,0.003175034845287198
19,0.2734084007929952,0.0997014925373134,50.0,0.005699884278867324,0.005012046250303191,0.008196130635600818,0.0031840843852976265
20,0.282563852635057,0.0997014925373134,50.0,0.005709157117716605,0.005012046250303191,0.008204788264472983,0.0031927420141697914
21,0.2917193044771188,0.0997014925373134,50.0,0.005717989863591056,0.00501204625030319,0.008213052631344774,0.003201006381041584
22,0.3008747563191806,0.0997014925373134,50.0,0.005726386714171651,0.0050120462503031905,0.008220922385354086,0.003208876135050895
23,0.3100302081612424,0.0997014925373134,50.0,0.005734336691637615,0.0050120462503031905,0.008228396175638806,0.0032163499253356157
24,0.3191856600033042,0.0997014925373134,50.0,0.005741835968937516,0.0050120462503031905,0.008235472651336829,0.0032234264010336383
25,0.3283411118453659,0.0997014925373134,50.0,0.005748888065509863,0.0050120462503031905,0.008242150461586042,0.0032301042112828516
26,0.3374965636874277,0.0997014925373134,50.0,0.0057555062660872795,0.0050120462503031905,0.008248428255524338,0.0032363820052211476
27,0.3466520155294895,0.0997014925373134,50.0,0.005761659572947143,0.00501204625030319,0.008254304682289607,0.0032422584319864176
28,0.3558074673715513,0.0997014925373134,50.0,0.005767329093744844,0.005012046250303191,0.008259778391019743,0.003247732140716552
29,0.3649629192136131,0.0997014925373134,50.0,0.005772617491841286,0.0050120462503031905,0.008264848030852631,0.0032528017805494407
30,0.3741183710556749,0.0997014925373134,50.0,0.00577739099695156,0.0050120462503031905,0.008269512250926167,0.003257466000622976
31,0.3832738228977367,0.0997014925373134,50.0,0.005781779889919075,0.00501204625030319,0.008273769700378238,0.0032617234500750486
32,0.3924292747397985,0.0997014925373134,50.0,0.005785703298720992,0.00501204625030319,0.008277619028346738,0.0032655727780435484
33,0.4015847265818603,0.0997014925373134,50.0,0.005789196533028273,0.0050120462503031905,0.008281058883969558,0.0032690126336663676
34,0.4107401784239221,0.0997014925373134,50.0,0.00579220990562398,0.00501204625030319,0.008284087916384585,0.0032720416660813956
35,0.4198956302659838,0.0997014925373134,50.0,0.005794811314477009,0.0050120462503031905,0.008286704774729715,0.0032746585244265245
36,0.4290510821080456,0.0997014925373134,50.0,0.005796956934762379,0.0050120462503031905,0.008288908108142836,0.0032768618578396455
37,0.4382065339501074,0.0997014925373134,50.0,0.005798641508580298,0.0050120462503031905,0.008290696565761839,0.003278650315458648
38,0.4473619857921692,0.0997014925373134,50.0,0.005799865155343588,0.0050120462503031905,0.008292068796724615,0.0032800225464214242
39,0.456517437634231,0.0997014925373134,50.0,0.005800649466061371,0.0050120462503031905,0.008293023450169055,0.0032809771998658643
40,0.4656728894762928,0.0997014925373134,50.0,0.005801000473918558,0.00501204625030319,0.00829355917523305,0.0032815129249298596
41,0.4748283413183546,0.0997014925373134,50.0,0.005800912567465167,0.0050120462503031905,0.008293674621054492,0.003281628370751301
42,0.4839837931604164,0.0997014925373134,50.0,0.005800376108997879,0.00501204625030319,0.008293368436771267,0.0032813221864680777
43,0.4931392450024782,0.0997014925373134,50.0,0.005799375516152714,0.0050120462503031905,0.008292639271521275,0.0032805930212180846
44,0.50229469684454,0.0997014925373134,50.0,0.005797913074496217,0.0050120462503031905,0.008291485774442399,0.003279439524139208
45,0.5114501486866018,0.0997014925373134,50.0,0.0057960301425303935,0.0050120462503031905,0.008289906594672531,0.003277860344369341
46,0.5206056005286636,0.0997014925373134,50.0,0.005793678178528388,0.0050120462503031905,0.008287900381349566,0.003275854131046375
47,0.5297610523707253,0.0997014925373134,50.0,0.005790879414246419,0.00501204625030319,0.00828546578361139,0.0032734195333082
48,0.5389165042127871,0.0997014925373134,50.0,0.005787644209301715,0.0050120462503031905,0.008282601450595898,0.0032705552002927074
49,0.5480719560548489,0.0997014925373134,50.0,0.005783966810123636,0.0050120462503031905,0.008279306031440978,0.003267259781137788
50,0.5572274078969107,0.0997014925373134,50.0,0.005779847900942043,0.00501204625030319,0.008275578175284522,0.003263531924981332
51,0.5663828597389725,0.0997014925373134,50.0,0.005775263644606746,0.0050120462503031905,0.008271416531264422,0.003259370280961231
52,0.5755383115810343,0.0997014925373134,50.0,0.005770225175753952,0.0050120462503031905,0.008266819748518566,0.003254773498215376
53,0.5846937634230961,0.0997014925373134,50.0,0.005764750015635532,0.005012046250303191,0.008261786476184849,0.0032497402258816572
54,0.5938492152651579,0.0997014925373134,50.0,0.0057588245377959285,0.005012046250303191,0.008256315363401157,0.003244269113097965
55,0.6030046671072197,0.0997014925373134,50.0,0.0057524208918484435,0.00501204625030319,0.008250405059305382,0.0032383588090021927
56,0.6121601189492815,0.0997014925373134,50.0,0.005745587438216433,0.0050120462503031905,0.00824405421303542,0.0032320079627322293
57,0.6213155707913433,0.0997014925373134,50.0,0.0057383000890138675,0.0050120462503031905,0.008237261473729156,0.0032252152234259653
58,0.630471022633405,0.0997014925373134,50.0,0.005730589335288205,0.005012046250303191,0.008230025490524484,0.0032179792402212927
59,0.6396264744754668,0.0997014925373134,50.0,0.005722415768809341,0.00501204625030319,0.008222344912559292,0.003210298662256102
60,0.6487819263175286,0.0997014925373134,50.0,0.005713766020058415,0.0050120462503031905,0.008214218388971475,0.003202172138668285
61,0.6579373781595904,0.0997014925373134,50.0,0.005704675611749754,0.005012046250303191,0.008205644568898923,0.003193598318595731
62,0.6670928300016522,0.0997014925373134,50.0,0.00569508529490336,0.005012046250303191,0.008196622101479523,0.003184575851176332
63,0.676248281843714,0.0997014925373134,50.0,0.00568503719732397,0.0050120462503031905,0.008187149635851168,0.0031751033855479775
64,0.6854037336857758,0.0997014925373134,50.0,0.005674524037191349,0.0050120462503031905,0.00817722582115175,0.00316517957084856
65,0.6945591855278376,0.0997014925373134,50.0,0.005663579881994781,0.0050120462503031905,0.008166849306519161,0.0031548030562159705
66,0.7037146373698994,0.0997014925373134,50.0,0.005652158163040728,0.0050120462503031905,0.008156018741091288,0.0031439724907880977
67,0.7128700892119612,0.0997014925373134,50.0,0.005640321207110836,0.00501204625030319,0.008144732774006024,0.0031326865237028345
68,0.722025541054023,0.0997014925373134,50.0,0.0056279811450936044,0.0050120462503031905,0.008132990054401263,0.003120943804098072
69,0.7311809928960847,0.0997014925373134,50.0,0.005615243487952237,0.0050120462503031905,0.00812078923141489,0.0031087429811117
70,0.7403364447381465,0.0997014925373134,50.0,0.0056020639966047475,0.0050120462503031905,0.0081081289541848,0.0030960827038816092
