,PcEcPc,liEcPc,temperature,conductivity,PI_uncertainty,upper_confidance,lower_confidance
0,0.0994548157938212,0.0997014925373134,-10.0,0.0024009204794362493,0.001661328678626543,0.0032255896488487842,0.0015642609702222411
1,0.108610267635883,0.0997014925373134,-10.0,0.002399129337004531,0.001661832562425556,0.0032241098267027013,0.0015622772642771452
2,0.1177657194779448,0.0997014925373134,-10.0,0.0023973779160074964,0.0016622816912257644,0.0032226413466095675,0.001560359655383803
3,0.1269211713200066,0.0997014925373134,-10.0,0.0023956747831552494,0.001662677329873893,0.0032211835224394084,0.0015585061925655155
4,0.1360766231620684,0.0997014925373134,-10.0,0.0023940064266454167,0.001663020743216666,0.00321973566806225,0.001556714924845584
5,0.1452320750041301,0.0997014925373134,-10.0,0.002392376458329428,0.00166331319610081,0.0032182970973481198,0.0015549839012473097
6,0.1543875268461919,0.0997014925373134,-10.0,0.0023907965789221114,0.0016635559533730478,0.003216867124167042,0.0015533111707939943
7,0.1635429786882537,0.0997014925373134,-10.0,0.002389251311714278,0.0016637502798801042,0.0032154450623890427,0.0015516947825089385
8,0.1726984305303155,0.0997014925373134,-10.0,0.002387741173567266,0.0016638974404687055,0.0032140302258841496,0.0015501327854154441
9,0.1818538823723773,0.0997014925373134,-10.0,0.002386271869095389,0.001663998699985575,0.003212621928522387,0.0015486232285368121
10,0.1910093342144391,0.0997014925373134,-10.0,0.0023848324871107635,0.0016640553232774385,0.003211219484173782,0.0015471641608963437
11,0.2001647860565009,0.0997014925373134,-10.0,0.002383425793200098,0.0016640685751910201,0.0032098222067083603,0.0015457536315173401
12,0.2093202378985627,0.0997014925373134,-10.0,0.0023820503528260662,0.0016640397205730448,0.0032084294099961478,0.001544389689423103
13,0.2184756897406245,0.0997014925373134,-10.0,0.00238069966881147,0.0016639700242702376,0.003207040407907171,0.0015430703836369335
14,0.2276311415826863,0.0997014925373134,-10.0,0.0023793733749016624,0.0016638607511293233,0.003205654514311456,0.0015417937631821326
15,0.2367865934247481,0.0997014925373134,-10.0,0.002378078801369835,0.0016637131659970263,0.003204271043079028,0.0015405578770820018
16,0.2459420452668098,0.0997014925373134,-10.0,0.0023767967827443707,0.0016635285337200717,0.003202889308079914,0.0015393607743598423
17,0.2550974971088716,0.0997014925373134,-10.0,0.0023755515868285984,0.0016633081191451842,0.0032015086231841393,0.001538200504038955
18,0.2642529489509334,0.0997014925373134,-10.0,0.0023743225909747816,0.0016630531871190883,0.0032001283022617304,0.0015370751151426421
19,0.2734084007929952,0.0997014925373134,-10.0,0.0023731163305037214,0.001662765002488509,0.0031987476591827137,0.0015359826566942046
20,0.282563852635057,0.0997014925373134,-10.0,0.002371924879389759,0.0016624448301001712,0.0031973660078171142,0.001534921177716943
21,0.2917193044771188,0.0997014925373134,-10.0,0.0023707525362401897,0.0016620939348007996,0.003195982662034959,0.0015338887272341594
22,0.3008747563191806,0.0997014925373134,-10.0,0.002369595244502581,0.0016617135814371198,0.003194596935706274,0.001532883354269154
23,0.3100302081612424,0.0997014925373134,-10.0,0.002368445404196294,0.001661305034855854,0.003193208142701084,0.00153190310784523
24,0.3191856600033042,0.0997014925373134,-10.0,0.002367315036744741,0.0016608695599037299,0.0031918155968894166,0.0015309460369856867
25,0.3283411118453659,0.0997014925373134,-10.0,0.002366198012254783,0.0016604084214274714,0.0031904186121412977,0.0015300101907138263
26,0.3374965636874277,0.0997014925373134,-10.0,0.0023650788195602743,0.001659922884273803,0.0031890165023267525,0.0015290936180529496
27,0.3466520155294895,0.0997014925373134,-10.0,0.002363966519058992,0.0016594142132894487,0.0031876085813158078,0.001528194368026359
28,0.3558074673715513,0.0997014925373134,-10.0,0.002362858561925194,0.0016588836733211344,0.0031861941629784886,0.0015273104896573542
29,0.3649629192136131,0.0997014925373134,-10.0,0.002361757057936934,0.0016583325292155848,0.0031847725611848223,0.0015264400319692376
30,0.3741183710556749,0.0997014925373134,-10.0,0.0023606540137388636,0.001657762045819524,0.0031833430898048336,0.0015255810439853096
31,0.3832738228977367,0.0997014925373134,-10.0,0.002359557690351899,0.0016571734879796771,0.0031819050627085502,0.001524731574728873
32,0.3924292747397985,0.0997014925373134,-10.0,0.002358462115579772,0.0016565681205427695,0.0031804577937659968,0.0015238896732232272
33,0.4015847265818603,0.0997014925373134,-10.0,0.002357363235713092,0.0016559472083555252,0.0031790005968472,0.001523053388491675
34,0.4107401784239221,0.0997014925373134,-10.0,0.0023562636484274323,0.0016553120162646688,0.003177532785822186,0.001522220769557517
35,0.4198956302659838,0.0997014925373134,-10.0,0.0023551585198769522,0.0016546638091169265,0.00317605367456098,0.0015213898654440534
36,0.4290510821080456,0.0997014925373134,-10.0,0.0023540499418721944,0.0016540038517590216,0.003174562576933609,0.0015205587251745875
37,0.4382065339501074,0.0997014925373134,-10.0,0.0023529290471266794,0.00165333340903768,0.003173058806810099,0.0015197253977724192
38,0.4473619857921692,0.0997014925373134,-10.0,0.0023517861377974625,0.0016526537457996243,0.0031715416780604753,0.001518887932260851
39,0.456517437634231,0.0997014925373134,-10.0,0.002350652971399571,0.0016519661268915827,0.0031700105045547647,0.001518044377663182
40,0.4656728894762928,0.0997014925373134,-10.0,0.002349501020172133,0.0016512718171602767,0.003168464600162993,0.0015171927830027162
41,0.4748283413183546,0.0997014925373134,-10.0,0.0023483413362358524,0.0016505720814524332,0.003166903278755186,0.0015163311973027528
42,0.4839837931604164,0.0997014925373134,-10.0,0.002347164394566104,0.0016498681846147762,0.00316532585420137,0.0015154576695865936
43,0.4931392450024782,0.0997014925373134,-10.0,0.00234596864108543,0.0016491613914940309,0.0031637316403715712,0.0015145702488775403
44,0.50229469684454,0.0997014925373134,-10.0,0.0023447593669190785,0.0016484529669369215,0.0031621199511358156,0.0015136669841988941
45,0.5114501486866018,0.0997014925373134,-10.0,0.002343520766795118,0.0016477441757901728,0.0031604901003641286,0.0015127459245739558
46,0.5206056005286636,0.0997014925373134,-10.0,0.0023422670065266727,0.0016470606282908522,0.003158841401926537,0.001511780773635685
47,0.5297610523707253,0.0997014925373134,-10.0,0.002340989133952142,0.001647447656199899,0.0031575601976021137,0.0015101125414022148
48,0.5389165042127871,0.0997014925373134,-10.0,0.0023396861382721256,0.0016481499580352156,0.0031565740472781077,0.0015084240892428921
49,0.5480719560548489,0.0997014925373134,-10.0,0.002338358390838826,0.0016488475670732722,0.0031555622981010146,0.0015067147310277424
50,0.5572274078969107,0.0997014925373134,-10.0,0.002337016666398412,0.0016495392184673447,0.0031545229990941367,0.001504983780626792
51,0.5663828597389725,0.0997014925373134,-10.0,0.0023356381958604877,0.0016502236473707075,0.0031534541992807746,0.001503230551910067
52,0.5755383115810343,0.0997014925373134,-10.0,0.0023342282233190246,0.001650899588936635,0.003152353947684229,0.0015014543587475939
53,0.5846937634230961,0.0997014925373134,-10.0,0.002332802130159443,0.0016515657783184043,0.0031512202933278023,0.001499654515009398
54,0.5938492152651579,0.0997014925373134,-10.0,0.002331329403222274,0.0016522209506692888,0.0031500512852347946,0.0014978303345655058
55,0.6030046671072197,0.0997014925373134,-10.0,0.002329819045792391,0.001652863841142565,0.0031488449724285084,0.0014959811312859434
56,0.6121601189492815,0.0997014925373134,-10.0,0.00232827693349842,0.0016534931848915077,0.003147599403932244,0.0014941062190407363
