,PcEcPc,liEcPc,temperature,conductivity
0,0.09945481579382123,0.4024660181236676,-20.0,0.0026247461025718185
1,0.09945481579382123,0.39237386727078905,-20.0,0.002624368693299067
2,0.09945481579382123,0.412558168976546,-20.0,0.002623593645380115
3,0.09945481579382123,0.3822817164179106,-20.0,0.0026224237462325662
4,0.09945481579382123,0.4226503198294245,-20.0,0.002620948993053248
5,0.10861026763588302,0.4024660181236676,-20.0,0.002620725227162924
6,0.10861026763588302,0.39237386727078905,-20.0,0.002620487471806895
7,0.10861026763588302,0.412558168976546,-20.0,0.0026194340445753203
8,0.09945481579382123,0.3721895655650321,-20.0,0.0026188735900430273
9,0.10861026763588302,0.3822817164179106,-20.0,0.00261868310717794
10,0.1360766231620684,0.4327424706823029,-10.0,0.0036157237303489327
11,0.1269211713200066,0.4327424706823029,-10.0,0.0036156926374259256
12,0.14523207500413018,0.4327424706823029,-10.0,0.003615514874192912
13,0.1177657194779448,0.4327424706823029,-10.0,0.003615415514410332
14,0.15438752684619195,0.4327424706823029,-10.0,0.0036150721499714203
15,0.1269211713200066,0.4428346215351814,-10.0,0.0036150150955433632
16,0.1177657194779448,0.4428346215351814,-10.0,0.003614919360254089
17,0.10861026763588302,0.4327424706823029,-10.0,0.003614886280288593
18,0.1360766231620684,0.4428346215351814,-10.0,0.0036148680257829416
19,0.1360766231620684,0.4226503198294245,-10.0,0.0036146532698251963
20,0.25509749710887164,0.33182096215351825,0.0,0.004769407480812753
21,0.26425294895093343,0.33182096215351825,0.0,0.004769033402181101
22,0.25509749710887164,0.3419131130063967,0.0,0.004768926277034842
23,0.2459420452668099,0.3419131130063967,0.0,0.004768840647270215
24,0.2459420452668099,0.33182096215351825,0.0,0.004768559458644171
25,0.26425294895093343,0.3419131130063967,0.0,0.0047678293697752845
26,0.2367865934247481,0.3419131130063967,0.0,0.00476753776356181
27,0.2734084007929952,0.33182096215351825,0.0,0.004767475119100017
28,0.26425294895093343,0.3217288113006398,0.0,0.00476645578619297
29,0.2367865934247481,0.33182096215351825,0.0,0.0047664542857109036
30,0.328341111845366,0.2611759061833689,10.0,0.006252121190285398
31,0.3374965636874277,0.2611759061833689,10.0,0.006249861893396824
32,0.328341111845366,0.2510837553304905,10.0,0.0062485266043941215
33,0.3191856600033042,0.2611759061833689,10.0,0.0062483046749227675
34,0.328341111845366,0.2712680570362474,10.0,0.0062476455974181935
35,0.3374965636874277,0.2510837553304905,10.0,0.006246292493672034
36,0.3374965636874277,0.2712680570362474,10.0,0.006245287435883817
37,0.3191856600033042,0.2510837553304905,10.0,0.006244459260390745
38,0.3191856600033042,0.2712680570362474,10.0,0.006244152990293572
39,0.34665201552948954,0.2611759061833689,10.0,0.006241806746219103
40,0.3374965636874277,0.2813602078891259,20.0,0.007589463502903014
41,0.3374965636874277,0.2914523587420044,20.0,0.007589220592887358
42,0.328341111845366,0.2813602078891259,20.0,0.0075870711470145125
43,0.328341111845366,0.2914523587420044,20.0,0.007586592865273189
44,0.34665201552948954,0.2914523587420044,20.0,0.007584924912034552
45,0.34665201552948954,0.2813602078891259,20.0,0.007584783340444545
46,0.3374965636874277,0.3015445095948828,20.0,0.007583444588952659
47,0.3374965636874277,0.2712680570362474,20.0,0.007583247090590106
48,0.328341111845366,0.2712680570362474,20.0,0.007581164662951778
49,0.328341111845366,0.3015445095948828,20.0,0.0075806481785640764
50,0.16354297868825374,1.098824426972282,30.0,0.009799957275390623
51,0.3191856600033042,0.22080730277185506,30.0,0.0097808837890625
52,0.3191856600033042,0.2308994536247335,30.0,0.0097808837890625
53,0.3100302081612424,0.22080730277185506,30.0,0.00977325439453125
54,0.3100302081612424,0.2308994536247335,30.0,0.009769439697265623
55,0.328341111845366,0.22080730277185506,30.0,0.009765625
56,0.17269843053031556,1.098824426972282,30.0,0.009765625
57,0.3191856600033042,0.2107151519189766,30.0,0.009765625
58,0.328341111845366,0.2308994536247335,30.0,0.009765625
59,0.3100302081612424,0.2107151519189766,30.0,0.009761810302734377
60,0.09945481579382123,0.6446776385927508,40.0,0.01065745868254453
61,0.09945481579382123,0.6345854877398723,40.0,0.010656629514414815
62,0.09945481579382123,0.6547697894456292,40.0,0.010655212157871574
63,0.09945481579382123,0.6244933368869938,40.0,0.010652681754436344
64,0.09945481579382123,0.6648619402985078,40.0,0.010649942618329078
65,0.09945481579382123,0.6144011860341154,40.0,0.010645581409335136
66,0.09945481579382123,0.6749540911513863,40.0,0.010641710076015444
67,0.09945481579382123,0.6043090351812369,40.0,0.01063530519604683
68,0.3374965636874277,0.3217288113006398,40.0,0.010633485158905387
69,0.3374965636874277,0.33182096215351825,40.0,0.010632079327479005
70,0.328341111845366,0.2510837553304905,50.0,0.0128936767578125
71,0.3191856600033042,0.24099160447761206,50.0,0.01288604736328125
72,0.3191856600033042,0.2510837553304905,50.0,0.01288604736328125
73,0.328341111845366,0.2611759061833689,50.0,0.01287841796875
74,0.328341111845366,0.24099160447761206,50.0,0.01287841796875
75,0.328341111845366,0.2308994536247335,50.0,0.01287078857421875
76,0.3191856600033042,0.2611759061833689,50.0,0.01287078857421875
77,0.3191856600033042,0.2308994536247335,50.0,0.01287078857421875
78,0.328341111845366,0.2712680570362474,50.0,0.0128631591796875
79,0.3374965636874277,0.2510837553304905,50.0,0.0128631591796875
80,0.09945481579382123,0.8465206556503202,60.0,0.014384984970092772
81,0.09945481579382123,0.8364285047974418,60.0,0.014383897185325624
82,0.09945481579382123,0.8566128065031987,60.0,0.014382973313331602
83,0.09945481579382123,0.8263363539445633,60.0,0.014380425214767456
84,0.09945481579382123,0.8667049573560772,60.0,0.014377132058143616
85,0.09945481579382123,0.8162442030916848,60.0,0.014375045895576475
86,0.09945481579382123,0.8061520522388064,60.0,0.014368280768394468
87,0.09945481579382123,0.8767971082089556,60.0,0.014366522431373596
88,0.09945481579382123,0.7960599013859279,60.0,0.014360398054122925
89,0.09945481579382123,0.7859677505330493,60.0,0.014351725578308104
90,0.09945481579382123,0.2712680570362474,-30.0,0.001931589964862327
91,0.09945481579382123,0.2813602078891259,-30.0,0.0019307768827790351
92,0.09945481579382123,0.2611759061833689,-30.0,0.0019294303279200934
93,0.09945481579382123,0.2914523587420044,-30.0,0.0019272712197929702
94,0.09945481579382123,0.2510837553304905,-30.0,0.0019240012924784848
95,0.09945481579382123,0.3015445095948828,-30.0,0.001921336996632606
96,0.10861026763588302,0.2712680570362474,-30.0,0.0019203840490747694
