,PcEcPc,liEcPc,temperature,conductivity
0,0.09945481579382123,0.09970149253731343,-10.0,0.002257756905766374
1,0.10861026763588302,0.09970149253731343,-10.0,0.002265381145323552
2,0.11776571947794481,0.09970149253731343,-10.0,0.002272640766345543
3,0.1269211713200066,0.09970149253731343,-10.0,0.002279541849845903
4,0.1360766231620684,0.09970149253731343,-10.0,0.0022860904768381906
5,0.14523207500413018,0.09970149253731343,-10.0,0.002292292728335964
6,0.15438752684619197,0.09970149253731343,-10.0,0.002298154685352782
7,0.16354297868825377,0.09970149253731343,-10.0,0.002303682428902202
8,0.17269843053031556,0.09970149253731343,-10.0,0.002308882039997782
9,0.18185388237237735,0.09970149253731343,-10.0,0.002313759599653081
10,0.19100933421443914,0.09970149253731343,-10.0,0.002318321188881656
11,0.20016478605650093,0.09970149253731343,-10.0,0.0023225728886970658
12,0.20932023789856272,0.09970149253731343,-10.0,0.002326520780112868
13,0.2184756897406245,0.09970149253731343,-10.0,0.002330170944142621
14,0.2276311415826863,0.09970149253731343,-10.0,0.002333529461799884
15,0.2367865934247481,0.09970149253731343,-10.0,0.0023366024140982133
16,0.24594204526680988,0.09970149253731343,-10.0,0.0023393958820511675
17,0.25509749710887164,0.09970149253731343,-10.0,0.0023419159466723056
18,0.26425294895093343,0.09970149253731343,-10.0,0.002344168688975185
19,0.2734084007929952,0.09970149253731343,-10.0,0.0023461601899733633
20,0.282563852635057,0.09970149253731343,-10.0,0.0023478965306804
21,0.2917193044771188,0.09970149253731343,-10.0,0.002349383792109852
22,0.3008747563191806,0.09970149253731343,-10.0,0.0023506280552752787
23,0.3100302081612424,0.09970149253731343,-10.0,0.0023516354011902368
24,0.3191856600033042,0.09970149253731343,-10.0,0.002352411910868285
25,0.32834111184536596,0.09970149253731343,-10.0,0.002352963665322981
26,0.33749656368742775,0.09970149253731343,-10.0,0.002353296745567884
27,0.34665201552948954,0.09970149253731343,-10.0,0.002353417232616551
28,0.35580746737155133,0.09970149253731343,-10.0,0.0023533312074825413
29,0.3649629192136131,0.09970149253731343,-10.0,0.0023530447511794115
30,0.3741183710556749,0.09970149253731343,-10.0,0.0023525639447207207
31,0.3832738228977367,0.09970149253731343,-10.0,0.002351894869120027
32,0.3924292747397985,0.09970149253731343,-10.0,0.002351043605390888
33,0.4015847265818603,0.09970149253731343,-10.0,0.0023500162345468627
34,0.4107401784239221,0.09970149253731343,-10.0,0.002348818837601508
35,0.41989563026598387,0.09970149253731343,-10.0,0.002347457495568383
36,0.42905108210804566,0.09970149253731343,-10.0,0.0023459382894610455
37,0.43820653395010745,0.09970149253731343,-10.0,0.0023442673002930536
38,0.44736198579216924,0.09970149253731343,-10.0,0.0023424506090779654
39,0.456517437634231,0.09970149253731343,-10.0,0.002340494296829339
40,0.4656728894762928,0.09970149253731343,-10.0,0.0023384044445607325
41,0.4748283413183546,0.09970149253731343,-10.0,0.002336187133285704
42,0.4839837931604164,0.09970149253731343,-10.0,0.0023338484440178116
43,0.4931392450024782,0.09970149253731343,-10.0,0.002331394457770614
44,0.50229469684454,0.09970149253731343,-10.0,0.0023288312555576683
45,0.5114501486866018,0.09970149253731343,-10.0,0.002326164918392533
46,0.5206056005286636,0.09970149253731343,-10.0,0.0023234015272887666
47,0.5297610523707253,0.09970149253731343,-10.0,0.002320547163259927
48,0.5389165042127871,0.09970149253731343,-10.0,0.002317607907319572
49,0.5480719560548489,0.09970149253731343,-10.0,0.0023145898404812603
50,0.5572274078969107,0.09970149253731343,-10.0,0.0023114990437585496
51,0.5663828597389725,0.09970149253731343,-10.0,0.0023083415981649978
52,0.5755383115810343,0.09970149253731343,-10.0,0.0023051235847141634
53,0.5846937634230961,0.09970149253731343,-10.0,0.0023018510844196047
54,0.5938492152651579,0.09970149253731343,-10.0,0.0022985301782948793
55,0.6030046671072197,0.09970149253731343,-10.0,0.002295166947353546
56,0.6121601189492815,0.09970149253731343,-10.0,0.0022917674726091616
57,0.6213155707913433,0.09970149253731343,-10.0,0.0022883378350752855
58,0.630471022633405,0.09970149253731343,-10.0,0.0022848841157654754
59,0.6396264744754668,0.09970149253731343,-10.0,0.00228141239569329
60,0.6487819263175286,0.09970149253731343,-10.0,0.002277928755872286
61,0.6579373781595904,0.09970149253731343,-10.0,0.002274439277316023
62,0.6670928300016522,0.09970149253731343,-10.0,0.002270950041038058
63,0.676248281843714,0.09970149253731343,-10.0,0.0022674671280519497
