,PcEcPc,liEcPc,temperature,conductivity
0,0.09945481579382123,0.09970149253731343,40.0,0.0038489843136630952
1,0.10861026763588302,0.09970149253731343,40.0,0.0039003411075100303
2,0.11776571947794481,0.09970149253731343,40.0,0.003995022678282112
3,0.1269211713200066,0.09970149253731343,40.0,0.00412498926743865
4,0.1360766231620684,0.09970149253731343,40.0,0.00428290234412998
5,0.14523207500413018,0.09970149253731343,40.0,0.004462092183530331
6,0.15438752684619197,0.09970149253731343,40.0,0.0046565248048864305
7,0.16354297868825377,0.09970149253731343,40.0,0.004860770306549966
8,0.17269843053031556,0.09970149253731343,40.0,0.0050699718412943184
9,0.18185388237237735,0.09970149253731343,40.0,0.005279814533423632
10,0.19100933421443914,0.09970149253731343,40.0,0.005486496491357684
11,0.20016478605650093,0.09970149253731343,40.0,0.005686699354555458
12,0.20932023789856272,0.09970149253731343,40.0,0.005877559771761298
13,0.2184756897406245,0.09970149253731343,40.0,0.006056641868781298
14,0.2276311415826863,0.09970149253731343,40.0,0.006221910531166941
15,0.2367865934247481,0.09970149253731343,40.0,0.006371704512275755
16,0.24594204526680988,0.09970149253731343,40.0,0.006504711462184787
17,0.25509749710887164,0.09970149253731343,40.0,0.006619942607358098
18,0.26425294895093343,0.09970149253731343,40.0,0.0067167088272981346
19,0.2734084007929952,0.09970149253731343,40.0,0.006794596964027733
20,0.282563852635057,0.09970149253731343,40.0,0.006853447121102363
21,0.2917193044771188,0.09970149253731343,40.0,0.006893330544698983
22,0.3008747563191806,0.09970149253731343,40.0,0.006914528319612145
23,0.3100302081612424,0.09970149253731343,40.0,0.006917510530911386
24,0.3191856600033042,0.09970149253731343,40.0,0.006902916298713535
25,0.32834111184536596,0.09970149253731343,40.0,0.006871534511446953
26,0.33749656368742775,0.09970149253731343,40.0,0.006824285432230681
27,0.34665201552948954,0.09970149253731343,40.0,0.006762202188838273
28,0.35580746737155133,0.09970149253731343,40.0,0.006686414475552738
29,0.3649629192136131,0.09970149253731343,40.0,0.0065981310326606035
30,0.3741183710556749,0.09970149253731343,40.0,0.006498624919913709
31,0.3832738228977367,0.09970149253731343,40.0,0.006389217684045434
32,0.3924292747397985,0.09970149253731343,40.0,0.0062712650978937745
33,0.4015847265818603,0.09970149253731343,40.0,0.006146143656224012
34,0.4107401784239221,0.09970149253731343,40.0,0.00601523753721267
35,0.41989563026598387,0.09970149253731343,40.0,0.005879926378838718
36,0.42905108210804566,0.09970149253731343,40.0,0.005741573346313089
37,0.43820653395010745,0.09970149253731343,40.0,0.005601514712907374
38,0.44736198579216924,0.09970149253731343,40.0,0.005461049440782517
39,0.456517437634231,0.09970149253731343,40.0,0.005321429984178394
40,0.4656728894762928,0.09970149253731343,40.0,0.0051838530343957245
41,0.4748283413183546,0.09970149253731343,40.0,0.005049451952800155
42,0.4839837931604164,0.09970149253731343,40.0,0.004919289029203355
43,0.4931392450024782,0.09970149253731343,40.0,0.004794349253643304
44,0.50229469684454,0.09970149253731343,40.0,0.004675533971749246
45,0.5114501486866018,0.09970149253731343,40.0,0.004563655937090516
46,0.5206056005286636,0.09970149253731343,40.0,0.0044594345963560045
47,0.5297610523707253,0.09970149253731343,40.0,0.004363492364063859
48,0.5389165042127871,0.09970149253731343,40.0,0.004276351421140134
49,0.5480719560548489,0.09970149253731343,40.0,0.0041984315030276775
50,0.5572274078969107,0.09970149253731343,40.0,0.004130047804210335
51,0.5663828597389725,0.09970149253731343,40.0,0.0040714103961363435
52,0.5755383115810343,0.09970149253731343,40.0,0.004022623877972364
53,0.5846937634230961,0.09970149253731343,40.0,0.003983687201980501
54,0.5938492152651579,0.09970149253731343,40.0,0.003954496001824737
55,0.6030046671072197,0.09970149253731343,40.0,0.003934842941816896
56,0.6121601189492815,0.09970149253731343,40.0,0.003924421558622271
57,0.6213155707913433,0.09970149253731343,40.0,0.003922828647773713
58,0.630471022633405,0.09970149253731343,40.0,0.003929568862076849
59,0.6396264744754668,0.09970149253731343,40.0,0.003944058727938682
60,0.6487819263175286,0.09970149253731343,40.0,0.003965632466133684
61,0.6579373781595904,0.09970149253731343,40.0,0.00399354804540053
62,0.6670928300016522,0.09970149253731343,40.0,0.004026993759907782
63,0.676248281843714,0.09970149253731343,40.0,0.00406509597087279
64,0.6854037336857758,0.09970149253731343,40.0,0.0041069271974265575
65,0.6945591855278376,0.09970149253731343,40.0,0.004151515080593526
66,0.7037146373698994,0.09970149253731343,40.0,0.004197851987555623
67,0.7128700892119612,0.09970149253731343,40.0,0.0042449054308235645
68,0.722025541054023,0.09970149253731343,40.0,0.00429162906948477
69,0.7311809928960847,0.09970149253731343,40.0,0.004336974350735545
70,0.7403364447381465,0.09970149253731343,40.0,0.004379903431981802
71,0.7494918965802083,0.09970149253731343,40.0,0.004419401870109141
72,0.7586473484222701,0.09970149253731343,40.0,0.004454492824152112
73,0.7678028002643319,0.09970149253731343,40.0,0.004484251490794122
74,0.7769582521063937,0.09970149253731343,40.0,0.004507820762228221
75,0.7861137039484555,0.09970149253731343,40.0,0.004524426884017885
76,0.7952691557905173,0.09970149253731343,40.0,0.004533396509941667
77,0.8044246076325791,0.09970149253731343,40.0,0.0045341739896684885
78,0.8135800594746408,0.09970149253731343,40.0,0.004526339587755501
79,0.8227355113167026,0.09970149253731343,40.0,0.004509628575760871
80,0.8318909631587644,0.09970149253731343,40.0,0.0044839506153948605
