,PcEcPc,liEcPc,temperature,conductivity
0,0.09945481579382123,0.09970149253731343,20.0,0.0030055826613093473
1,0.10861026763588302,0.09970149253731343,20.0,0.0030515682175362713
2,0.11776571947794481,0.09970149253731343,20.0,0.003122963249786892
3,0.1269211713200066,0.09970149253731343,20.0,0.0032150000367252574
4,0.1360766231620684,0.09970149253731343,20.0,0.003323321441595084
5,0.14523207500413018,0.09970149253731343,20.0,0.00344396180476636
6,0.15438752684619197,0.09970149253731343,20.0,0.003573328225705552
7,0.16354297868825377,0.09970149253731343,20.0,0.00370818223479219
8,0.17269843053031556,0.09970149253731343,20.0,0.0038456218552731514
9,0.18185388237237735,0.09970149253731343,20.0,0.003983064055709917
10,0.19100933421443914,0.09970149253731343,20.0,0.004118227593149726
11,0.20016478605650093,0.09970149253731343,20.0,0.004249116247482476
12,0.20932023789856272,0.09970149253731343,20.0,0.004374002447143255
13,0.2184756897406245,0.09970149253731343,20.0,0.00449141128666497
14,0.2276311415826863,0.09970149253731343,20.0,0.004600104936212546
15,0.2367865934247481,0.09970149253731343,20.0,0.004699067443585392
16,0.24594204526680988,0.09970149253731343,20.0,0.004787489928890665
17,0.25509749710887164,0.09970149253731343,20.0,0.004864756172292317
18,0.26425294895093343,0.09970149253731343,20.0,0.004930428595116609
19,0.2734084007929952,0.09970149253731343,20.0,0.004984234634619611
20,0.282563852635057,0.09970149253731343,20.0,0.005026053512796835
21,0.2917193044771188,0.09970149253731343,20.0,0.005055903399505013
22,0.3008747563191806,0.09970149253731343,20.0,0.005073928970247721
23,0.3100302081612424,0.09970149253731343,20.0,0.0050803893589232985
24,0.3191856600033042,0.09970149253731343,20.0,0.005075646505872555
25,0.32834111184536596,0.09970149253731343,20.0,0.0050601539015673325
26,0.33749656368742775,0.09970149253731343,20.0,0.005034445726209924
27,0.34665201552948954,0.09970149253731343,20.0,0.0049991263856163926
28,0.35580746737155133,0.09970149253731343,20.0,0.004954860443678655
29,0.3649629192136131,0.09970149253731343,20.0,0.004902362951735739
30,0.3741183710556749,0.09970149253731343,20.0,0.004842390175202382
31,0.3832738228977367,0.09970149253731343,20.0,0.004775730717685889
32,0.3924292747397985,0.09970149253731343,20.0,0.0047031970430460035
33,0.4015847265818603,0.09970149253731343,20.0,0.004625617395628723
34,0.4107401784239221,0.09970149253731343,20.0,0.004543828118983129
35,0.41989563026598387,0.09970149253731343,20.0,0.004458666373491127
36,0.42905108210804566,0.09970149253731343,20.0,0.004370963253109039
37,0.43820653395010745,0.09970149253731343,20.0,0.004281537301615401
38,0.44736198579216924,0.09970149253731343,20.0,0.004191188428634973
39,0.456517437634231,0.09970149253731343,20.0,0.0041006922258688405
40,0.4656728894762928,0.09970149253731343,20.0,0.004010794683679819
41,0.4748283413183546,0.09970149253731343,20.0,0.0039222073085412035
42,0.4839837931604164,0.09970149253731343,20.0,0.0038356026415193867
43,0.4931392450024782,0.09970149253731343,20.0,0.003751610178227338
44,0.50229469684454,0.09970149253731343,20.0,0.0036708126904549943
45,0.5114501486866018,0.09970149253731343,20.0,0.003593742949945522
46,0.5206056005286636,0.09970149253731343,20.0,0.0035208808544879844
47,0.5297610523707253,0.09970149253731343,20.0,0.0034526509567598396
48,0.5389165042127871,0.09970149253731343,20.0,0.003389420396175069
49,0.5480719560548489,0.09970149253731343,20.0,0.003331497234103864
50,0.5572274078969107,0.09970149253731343,20.0,0.003279129192772956
51,0.5663828597389725,0.09970149253731343,20.0,0.0032325027981201515
52,0.5755383115810343,0.09970149253731343,20.0,0.0031917429270365005
53,0.5846937634230961,0.09970149253731343,20.0,0.00315691275916663
54,0.5938492152651579,0.09970149253731343,20.0,0.0031280141337894918
55,0.6030046671072197,0.09970149253731343,20.0,0.00310498831182926
56,0.6121601189492815,0.09970149253731343,20.0,0.003087717143646529
57,0.6213155707913433,0.09970149253731343,20.0,0.0030760246426169147
58,0.630471022633405,0.09970149253731343,20.0,0.0030696789650335177
59,0.6396264744754668,0.09970149253731343,20.0,0.003068394796599705
60,0.6487819263175286,0.09970149253731343,20.0,0.003071836145757345
61,0.6579373781595904,0.09970149253731343,20.0,0.0030796195442910346
62,0.6670928300016522,0.09970149253731343,20.0,0.0030913176554392408
63,0.676248281843714,0.09970149253731343,20.0,0.003106463289903161
64,0.6854037336857758,0.09970149253731343,20.0,0.003124553829991328
65,0.6945591855278376,0.09970149253731343,20.0,0.0031450560623369483
